ID,N_VICTIMAS,FECHA,HORA,TIPO_DE_CALLE,CALLE,ALTURA,CRUCE,DIRECCIÓN NORMALIZADA,COMUNA,POS X,POS Y,VICTIMA,ACUSADO,ROL,SEXO,EDAD,PARTICIPANTE A,PARTICIPANTE B,RANGO_ETARIO,ENCRUCIJADA
2020-0066,1,2020-12-07,04:30:00,autopista,autopista perito moreno,sin datos,sin datos,autopista perito moreno (altura estacion de tren villa luro),10,-58.50178784,-34.63593897,moto,objeto fijo,conductor,masculino,27.0,moto,objeto fijo,18-29,False
2020-0067,1,2020-12-11,22:00:00,avenida,saenz av.,sin datos,beazley,saenz av. y beazley,4,-58.41657793,-34.65476216,peaton,pasajeros,peaton,masculino,51.0,peaton,pasajeros,45-64,True
2020-0068,1,2020-12-12,20:30:00,avenida,del libertador av.,sin datos,austria,del libertador av. y austria,2,-58.39731474,-34.58307887,moto,auto,conductor,masculino,71.0,moto,auto,65+,True
2020-0069,1,2020-12-15,05:20:00,avenida,independencia av.,sin datos,"saenz pe?a, luis, pres.","independencia av. y saenz peã‘a, luis, pres.",1,-58.38746381,-34.61790839,moto,pasajeros,pasajero_acompañante,masculino,25.0,moto,pasajeros,18-29,True
2020-0070,1,2020-12-17,15:35:00,avenida,callao av.,sin datos,"las heras, general","callao av. y las heras, general",2,-58.39189441,-34.59176378,peaton,pasajeros,peaton,femenino,81.0,peaton,pasajeros,65+,True
2020-0071,1,2020-12-17,23:00:00,avenida,san pedrito av.,sin datos,directorio av.,san pedrito av. y directorio av.,7,-58.46749188,-34.63551751,peaton,auto,peaton,masculino,4.0,peaton,auto,0-17,True
2020-0072,1,2020-12-19,03:30:00,avenida,jujuy av.,sin datos,"calvo, carlos","jujuy av. y calvo, carlos",3,-58.40280471,-34.62113271,bicicleta,auto,ciclista,masculino,42.0,bicicleta,auto,30-44,True
2020-0073,1,2020-12-20,07:40:00,avenida,27 de febrero av.,sin datos,escalada av.,27 de febrero av. y escalada av.,8,-58.44451316,-34.68475866,moto,objeto fijo,conductor,masculino,56.0,moto,objeto fijo,45-64,True
2020-0074,1,2020-12-20,21:00:00,avenida,bogota,sin datos,nazca av.,bogota y nazca av.,7,-58.47110424,-34.62742408,auto,auto,conductor,masculino,39.0,auto,auto,30-44,True
2020-0075,1,2020-12-23,14:00:00,avenida,corrientes av.,sin datos,9 de julio av.,corrientes av. y 9 de julio av.,1,-58.38220928,-34.60373898,peaton,pasajeros,peaton,masculino,23.0,peaton,pasajeros,18-29,True
2020-0076,1,2020-12-24,12:30:00,avenida,alvarez jonte av.,sin datos,chivilcoy,alvarez jonte av. y chivilcoy,10,-58.49794468,-34.61565025,auto,pasajeros,conductor,femenino,78.0,auto,pasajeros,65+,True
2020-0077,2,2020-12-25,06:40:00,avenida,san martin av.,sin datos,punta arenas,san martin av. y punta arenas,15,-58.47220945,-34.60111373,moto,auto,conductor,femenino,30.0,moto,auto,30-44,True
2020-0077,2,2020-12-25,06:40:00,avenida,san martin av.,sin datos,punta arenas,san martin av. y punta arenas,15,-58.47220945,-34.60111373,moto,auto,pasajero_acompañante,femenino,24.0,moto,auto,18-29,True
2020-0078,1,2020-12-25,05:50:00,calle,barco centenera del,1118.0,sin datos,barco centenera del 1118,7,-58.43706741,-34.63217813,bicicleta,pasajeros,ciclista,masculino,26.0,bicicleta,pasajeros,18-29,False
2020-0079,1,2020-12-27,04:15:00,gral paz,"paz, gral. av.",sin datos,"goyeneche, roberto parque av.","paz, gral. av. y goyeneche, roberto parque av.",12,-58.49332664,-34.54836855,moto,objeto fijo,conductor,masculino,28.0,moto,objeto fijo,18-29,True
2021-0001,1,2021-01-06,18:00:00,autopista,autopista 1 sur presidente arturo frondizi,sin datos,sin datos,au frondizi km. 3,1,-58.37960727,-34.62622851,moto,auto,conductor,masculino,36.0,moto,auto,30-44,False
2021-0002,1,2021-01-07,10:20:00,avenida,"castro, emilio av.",sin datos,murguiondo,"castro, emilio av. y murguiondo",9,-58.51061062,-34.64972472,moto,cargas,conductor,femenino,47.0,moto,cargas,45-64,True
2021-0003,1,2021-01-10,07:40:00,autopista,autopista 25 de mayo,sin datos,sin datos,autopista 25 de mayo km. 3.7,7,-58.43052224,-34.62941648,moto,objeto fijo,conductor,masculino,27.0,moto,objeto fijo,18-29,False
2021-0004,1,2021-01-11,09:12:18,avenida,caseros av.,sin datos,guarani,caseros av. y guarani,5,-58.41455544,-34.63866836,peaton,cargas,peaton,femenino,61.0,peaton,cargas,45-64,True
2021-0005,1,2021-01-11,21:30:00,avenida,"peron, eva av.",3800.0,sin datos,"peron, eva av. 3800",9,-58.46774439,-34.64730145,peaton,auto,peaton,masculino,73.0,peaton,auto,65+,False
2021-0006,1,2021-01-12,21:00:00,autopista,autopista arturo illia,sin datos,sarmiento av.,autopista arturo illia y sarmiento av.,14,-58.40786274,-34.56726817,moto,cargas,pasajero_acompañante,femenino,23.0,moto,cargas,18-29,True
2021-0007,1,2021-01-18,10:00:00,avenida,de los constituyentes av.,sin datos,giribone,de los constituyentes av. y giribone,15,-58.48744301,-34.58622275,moto,moto,conductor,masculino,84.0,moto,moto,65+,True
2021-0008,1,2021-01-22,23:30:00,avenida,saenz av.,sin datos,"rabanal, francisco, intendente av.","saenz av. y rabanal, francisco, intendente av.",4,-58.41657793,-34.65476216,peaton,pasajeros,peaton,masculino,28.0,peaton,pasajeros,18-29,True
2021-0009,1,2021-01-23,05:30:00,avenida,paysandu,sin datos,gaona av.,paysandu y gaona av.,6,-58.45351111,-34.61134937,moto,objeto fijo,conductor,masculino,31.0,moto,objeto fijo,30-44,True
2021-0010,1,2021-01-23,08:00:00,gral paz,"paz, gral. av.",sin datos,"balbin, ricardo, dr. av.","paz, gral. av. y balbin, ricardo, dr. av.",12,-58.50073810,-34.54979510,moto,auto,conductor,masculino,28.0,moto,auto,18-29,True
2021-0011,1,2021-01-27,01:04:26,avenida,santa fe av.,1675.0,sin datos,santa fe av. 1675,2,-58.39144148,-34.59564871,peaton,auto,peaton,masculino,21.0,peaton,auto,18-29,False
2021-0012,1,2021-01-29,20:07:22,autopista,"dellepiane, luis, tte. gral.",sin datos,guamini,"dellepiane, luis, tte. gral. y guamini",8,-58.48191128,-34.68385968,peaton,auto,peaton,masculino,sin datos,peaton,auto,sin datos,True
2021-0013,1,2021-01-31,06:10:00,avenida,"falcon, ramon l.,cnel.",sin datos,olivera av.,"falcon, ramon l.,cnel. y olivera av.",10,-58.48727942,-34.63652467,moto,objeto fijo,conductor,masculino,41.0,moto,objeto fijo,30-44,True
2021-0014,1,2021-02-02,00:50:00,avenida,san martin av.,sin datos,nogoya,san martin av. y nogoya,15,-58.48328708,-34.59779521,peaton,auto,peaton,masculino,28.0,peaton,auto,18-29,True
2021-0015,1,2021-02-06,03:05:00,avenida,san martin av.,sin datos,tinogasta,san martin av. y tinogasta,15,-58.49018543,-34.59724990,moto,objeto fijo,conductor,masculino,26.0,moto,objeto fijo,18-29,True
2021-0016,1,2021-02-14,05:50:00,avenida,"fernandez de la cruz, f., gral. av.",sin datos,"de la torre, lisandro","fernandez de la cruz, f., gral. av. y de la torre, lisandro",8,-58.47230127,-34.68482689,auto,objeto fijo,conductor,masculino,22.0,auto,objeto fijo,18-29,True
2021-0017,1,2021-02-17,04:10:00,avenida,salta,sin datos,caseros av.,salta y caseros av.,1,-58.38262614,-34.63168269,moto,pasajeros,conductor,masculino,33.0,moto,pasajeros,30-44,True
2021-0018,1,2021-02-20,19:00:00,calle,"jaures, jean",sin datos,"peron, juan domingo, tte. general","jaures, jean y peron, juan domingo, tte. general",3,-58.41047268,-34.60793518,peaton,auto,peaton,masculino,36.0,peaton,auto,30-44,True
2021-0019,1,2021-02-21,01:20:00,avenida,triunvirato av.,sin datos,"larralde, crisologo av.","triunvirato av. y larralde, crisologo av.",12,-58.49659234,-34.56353635,moto,objeto fijo,conductor,masculino,30.0,moto,objeto fijo,30-44,True
2021-0020,1,2021-02-21,15:00:00,calle,potosi,sin datos,gascon,potosi y gascon,5,-58.42462955,-34.60727189,peaton,cargas,peaton,femenino,sin datos,peaton,cargas,sin datos,True
2021-0021,1,2021-02-26,05:30:00,calle,"yrigoyen, hipolito",sin datos,24 de noviembre,"yrigoyen, hipolito y 24 de noviembre",3,-58.41168345,-34.61185625,moto,objeto fijo,conductor,masculino,39.0,moto,objeto fijo,30-44,True
2021-0022,1,2021-02-28,12:00:00,avenida,del libertador av.,sin datos,roosevelt franklin d.,del libertador av. y roosevelt franklin d.,13,-58.45157681,-34.55217303,pasajeros,sin datos,pasajero_acompañante,masculino,68.0,pasajeros,sin datos,65+,True
2021-0023,1,2021-03-01,09:20:00,autopista,autopista buenos aires - la plata,sin datos,sin datos,sin datos,4,sin datos,sin datos,moto,cargas,conductor,masculino,24.0,moto,cargas,18-29,False
2021-0024,1,2021-03-03,16:30:00,avenida,"peron, eva av.",sin datos,piedra buena av.,"peron, eva av. y piedra buena av.",9,-58.49573651,-34.67006054,bicicleta,cargas,ciclista,masculino,5.0,bicicleta,cargas,0-17,True
2021-0025,1,2021-03-11,03:45:00,gral paz,"paz, gral. av.",sin datos,autopista dellepiane luis tte. gral.,"paz, gral. av. y autopista dellepiane luis tte. gral.",8,-58.48695354,-34.68795245,moto,otro,conductor,masculino,37.0,moto,otro,30-44,True
2021-0026,1,2021-03-15,02:35:00,autopista,autopista 1 sur presidente arturo frondizi,sin datos,sin datos,"autopista 1 sur presidente arturo frondizi y quinquela martin, benito",4,-58.37562539,-34.64449357,moto,objeto fijo,conductor,masculino,36.0,moto,objeto fijo,30-44,False
2021-0027,1,2021-03-16,15:30:00,gral paz,"paz, gral. av.",sin datos,donado,"paz, gral. av. y donado",12,-58.49491054,-34.54795581,moto,cargas,conductor,femenino,19.0,moto,cargas,18-29,True
2021-0028,1,2021-03-29,17:20:00,avenida,corea av.,sin datos,"torres y tenorio, pres.","corea av. y torres y tenorio, pres.",7,-58.44147621,-34.64357704,peaton,pasajeros,peaton,masculino,sin datos,peaton,pasajeros,sin datos,True
2021-0029,1,2021-03-31,18:05:00,avenida,"falcon, ramon l.,cnel.",sin datos,san pedrito av.,"falcon, ramon l.,cnel. y san pedrito av.",7,-58.46899119,-34.63215432,auto,auto,conductor,masculino,26.0,auto,auto,18-29,True
2021-0030,1,2021-04-03,18:30:00,calle,finochietto enrique dr.,1623.0,sin datos,finochietto enrique dr. 1623,4,-58.38685612,-34.63455776,peaton,pasajeros,peaton,masculino,36.0,peaton,pasajeros,30-44,False
2021-0031,1,2021-04-07,10:29:00,avenida,9 de julio av.,sin datos,independencia av.,9 de julio av. e independencia av.,1,-58.38113667,-34.61765323,peaton,cargas,peaton,femenino,68.0,peaton,cargas,65+,True
2021-0032,1,2021-04-10,19:55:00,autopista,"cantilo, int.",sin datos,"guiraldes, int.","cantilo, int. y guiraldes, int.",13,-58.44112678,-34.54538956,peaton,moto,peaton,masculino,60.0,peaton,moto,45-64,True
2021-0033,1,2021-04-14,17:50:00,autopista,autopista 25 de mayo,sin datos,sin datos,autopista 25 de mayo y boedo av.,5,-58.41595919,-34.62743346,auto,objeto fijo,conductor,masculino,33.0,auto,objeto fijo,30-44,False
2021-0034,1,2021-04-19,14:40:00,avenida,"alcorta, amancio av.",sin datos,zavaleta,"alcorta, amancio av. y zavaleta",4,-58.40184094,-34.64546845,moto,cargas,pasajero_acompañante,femenino,26.0,moto,cargas,18-29,True
2021-0035,1,2021-05-03,09:20:00,avenida,"janer, ana maria",sin datos,lafuente av.,"janer, ana maria y lafuente av.",8,-58.44642231,-34.65679806,moto,cargas,conductor,masculino,24.0,moto,cargas,18-29,True
2021-0036,1,2021-05-09,06:00:00,gral paz,"paz, gral. av.",sin datos,mosconi general av.,"paz, gral. av. y mosconi general av.",11,-58.52340614,-34.59798754,moto,objeto fijo,conductor,masculino,36.0,moto,objeto fijo,30-44,True
2021-0037,1,2021-05-11,07:10:00,avenida,monroe,sin datos,"balbin, ricardo, dr. av.","monroe y balbin, ricardo, dr. av.",13,-58.46649069,-34.56219075,peaton,pasajeros,peaton,femenino,58.0,peaton,pasajeros,45-64,True
2021-0038,1,2021-05-14,11:40:00,avenida,"justo, juan b. av.",sin datos,santa fe av.,"justo, juan b. av. y santa fe av.",14,-58.42653328,-34.57816791,moto,cargas,conductor,femenino,44.0,moto,cargas,30-44,True
2021-0039,1,2021-05-15,12:09:00,avenida,oliden,sin datos,"alberdi, juan bautista av.","oliden y alberdi, juan bautista av.",9,-58.50407099,-34.65303372,bicicleta,auto,ciclista,masculino,86.0,bicicleta,auto,65+,True
2021-0040,1,2021-05-20,05:50:00,gral paz,"paz, gral. av.",sin datos,del libertador av.,"paz, gral. av. y del libertador av.",13,-58.46743471,-34.53476874,moto,auto,conductor,masculino,27.0,moto,auto,18-29,True
2021-0041,1,2021-05-20,08:30:00,avenida,del libertador av.,sin datos,casares av.,del libertador av. y casares av.,14,-58.40986646,-34.57728060,peaton,pasajeros,peaton,masculino,75.0,peaton,pasajeros,65+,True
2021-0042,1,2021-05-21,05:00:00,avenida,rivadavia av.,10900.0,sin datos,rivadavia av. 10900,9,-58.51739138,-34.63931792,peaton,pasajeros,peaton,masculino,39.0,peaton,pasajeros,30-44,False
2021-0043,1,2021-05-22,18:26:00,avenida,"alberdi, juan bautista av.",sin datos,pilar,"alberdi, juan bautista av. y pilar",9,-58.50719962,-34.65556223,peaton,auto,peaton,masculino,50.0,peaton,auto,45-64,True
2021-0044,1,2021-05-25,02:00:00,avenida,"peron, eva av.",sin datos,"acosta, mariano","peron, eva av. y acosta, mariano",9,-58.46712311,-34.64600222,moto,objeto fijo,pasajero_acompañante,masculino,21.0,moto,objeto fijo,18-29,True
2021-0045,1,2021-05-26,17:24:00,autopista,autopista 1 sur presidente arturo frondizi,sin datos,sin datos,autopista 1 sur presidente arturo frondizi y suarez av.,4,-58.37709334,-34.64035082,moto,multiple,conductor,masculino,22.0,multiple,sin datos,18-29,False
2021-0046,1,2021-05-31,02:00:00,avenida,elcano av.,sin datos,guzman av.,elcano av. y guzman av.,15,-58.46033141,-34.58569883,auto,objeto fijo,pasajero_acompañante,masculino,20.0,auto,objeto fijo,18-29,True
2021-0047,1,2021-06-02,16:00:00,avenida,"vedia, agustin de",sin datos,"rabanal, francisco, intendente av.","vedia, agustin de y rabanal, francisco, intendente av.",4,-58.42190745,-34.65633192,moto,auto,conductor,masculino,59.0,moto,auto,45-64,True
2021-0048,1,2021-06-03,09:58:00,avenida,capdevila,sin datos,congreso av.,capdevila y congreso av.,12,-58.49026573,-34.56981410,bicicleta,auto,ciclista,masculino,44.0,bicicleta,auto,30-44,True
2021-0049,1,2021-06-03,20:30:00,avenida,"fernandez de la cruz, f., gral. av.",4000.0,sin datos,"fernandez de la cruz, f., gral. av. 4000",8,-58.45410344,-34.66902702,auto,auto,conductor,masculino,74.0,auto,auto,65+,False
2021-0050,1,2021-06-10,13:30:00,avenida,del libertador av.,5958.0,sin datos,del libertador av. 5958,13,-58.44751621,-34.55719892,moto,pasajeros,conductor,masculino,56.0,moto,pasajeros,45-64,False
2021-0051,1,2021-06-15,19:20:00,avenida,27 de febrero av.,sin datos,erezcano av.,27 de febrero av. y erezcano av.,4,-58.42040352,-34.66005171,peaton,cargas,peaton,masculino,73.0,peaton,cargas,65+,True
2021-0052,1,2021-06-20,05:40:00,gral paz,"paz, gral. av.",14723.0,sin datos,"paz, gral. av. 14723",8,-58.49530249,-34.68010798,moto,objeto fijo,pasajero_acompañante,femenino,19.0,moto,objeto fijo,18-29,False
2021-0053,1,2021-06-20,12:00:00,avenida,corrientes av.,5783.0,sin datos,corrientes av. 5783,15,-58.44399875,-34.59477360,peaton,bicicleta,peaton,masculino,58.0,peaton,bicicleta,45-64,False
2021-0054,1,2021-06-22,14:44:00,calle,tabare,sin datos,erezcano,tabare y erezcano,4,-58.42759813,-34.65463857,moto,cargas,conductor,masculino,41.0,moto,cargas,30-44,True
2021-0055,1,2021-06-29,12:20:00,avenida,corrientes av.,sin datos,pueyrredon av.,corrientes av. y pueyrredon av.,3,-58.40547222,-34.60456293,moto,cargas,pasajero_acompañante,masculino,47.0,moto,cargas,45-64,True
2021-0056,1,2021-07-09,23:25:00,avenida,corrales,sin datos,"moreno, perito av.","corrales y moreno, perito av.",4,-58.42473018,-34.65008280,bicicleta,auto,ciclista,masculino,60.0,bicicleta,auto,45-64,True
2021-0057,1,2021-07-10,23:30:00,autopista,autopista arturo illia,sin datos,sin datos,autopista  arturo illia (cabina de peaje),2,-58.39257023,-34.57563957,auto,objeto fijo,conductor,masculino,46.0,auto,objeto fijo,45-64,False
2021-0058,1,2021-07-21,00:40:00,gral paz,"paz, gral. av.",sin datos,vedia,"paz, gral. av. y vedia",12,-58.48941042,-34.54596153,peaton,auto,peaton,masculino,24.0,peaton,auto,18-29,True
2021-0059,1,2021-07-22,01:20:00,avenida,"garay, juan de av.",2269.0,sin datos,"garay, juan de av. 2269",3,-58.39640740,-34.62783085,auto,objeto fijo,pasajero_acompañante,femenino,44.0,auto,objeto fijo,30-44,False
2021-0060,1,2021-07-22,12:30:00,avenida,"salguero, jeronimo",sin datos,rivadavia av.,"salguero, jeronimo y rivadavia av.",5,-58.41971993,-34.61112240,peaton,pasajeros,peaton,femenino,80.0,peaton,pasajeros,65+,True
2021-0061,1,2021-07-24,09:15:00,avenida,"moreno, perito av.",sin datos,"alcorta, amancio av.","moreno, perito av. y alcorta, amancio av.",4,-58.40544588,-34.65012801,peaton,cargas,peaton,femenino,55.0,peaton,cargas,45-64,True
2021-0062,1,2021-07-27,07:16:00,avenida,la plata av.,2723.0,sin datos,la plata av. 2723,4,-58.42003882,-34.64645957,auto,cargas,conductor,masculino,73.0,auto,cargas,65+,False
2021-0063,1,2021-08-02,04:40:00,avenida,"alberdi, juan bautista av.",2906.0,sin datos,"alberdi, juan bautista av. 2906",7,-58.46851293,-34.63348678,auto,auto,pasajero_acompañante,femenino,31.0,auto,auto,30-44,False
2021-0064,1,2021-08-02,20:00:00,gral paz,"paz, gral. av.",sin datos,tonelero,"paz, gral. av. y tonelero",9,-58.52931141,-34.65422917,peaton,cargas,peaton,masculino,37.0,peaton,cargas,30-44,True
2021-0065,1,2021-08-06,08:30:00,avenida,san juan av.,sin datos,la plata av.,san juan av. y la plata av.,6,-58.42675754,-34.62699730,peaton,pasajeros,peaton,femenino,63.0,peaton,pasajeros,45-64,True
2021-0066,1,2021-08-06,20:00:00,avenida,lope de vega av.,sin datos,"paz, gral. av.","lope de vega av. y paz, gral. av.",11,-58.52933723,-34.61098186,peaton,pasajeros,peaton,masculino,59.0,peaton,pasajeros,45-64,True
2021-0067,1,2021-08-08,09:29:00,autopista,autopista 1 sur presidente arturo frondizi,sin datos,sin datos,autopista 1 sur presidente arturo frondizi y brasil,1,-58.37910943,-34.62764718,moto,objeto fijo,conductor,masculino,27.0,moto,objeto fijo,18-29,False
2021-0068,1,2021-08-15,06:10:00,avenida,"beiro, francisco av.",5071.0,sin datos,"beiro, francisco av. 5071",11,-58.52161176,-34.61164474,moto,objeto fijo,conductor,masculino,39.0,moto,objeto fijo,30-44,False
2021-0069,1,2021-08-20,17:15:00,avenida,santa fe av.,3428.0,sin datos,santa fe av. 3428,14,-58.41354692,-34.58697680,peaton,auto,peaton,masculino,17.0,peaton,auto,0-17,False
2021-0070,1,2021-08-28,08:30:00,avenida,"chilavert, martiniano, coronel",sin datos,varela av.,"chilavert, martiniano, coronel y varela av.",8,-58.43960781,-34.65470804,moto,cargas,conductor,masculino,31.0,moto,cargas,30-44,True
2021-0071,1,2021-08-31,16:00:00,calle,san luis,2730.0,sin datos,san luis 2730,3,-58.40454610,-34.60003693,peaton,moto,peaton,masculino,88.0,peaton,moto,65+,False
2021-0072,1,2021-09-01,19:10:00,avenida,callao av.,sin datos,paraguay,callao av. y paraguay,2,-58.39303911,-34.59871111,peaton,auto,peaton,femenino,57.0,peaton,auto,45-64,True
2021-0073,1,2021-09-18,12:20:00,avenida,del libertador av.,sin datos,"agote, luis dr.","del libertador av. y agote, luis dr.",2,-58.39391034,-34.58405348,bicicleta,auto,ciclista,femenino,76.0,bicicleta,auto,65+,True
2021-0074,1,2021-09-20,15:00:00,gral paz,"paz, gral. av.",sin datos,"balbin, ricardo, dr. av.","paz, gral. av. y balbin, ricardo, dr. av.",12,-58.50073810,-34.54979510,moto,multiple,conductor,masculino,55.0,multiple,sin datos,45-64,True
2021-0075,1,2021-09-21,14:30:00,calle,salta,sin datos,brasil,salta y brasil,1,-58.38281301,-34.62786038,peaton,cargas,peaton,masculino,65.0,peaton,cargas,65+,True
2021-0076,1,2021-10-16,06:15:00,avenida,"moreno, perito av.",2152.0,sin datos,"moreno, perito av. 2152",7,-58.43980799,-34.65094083,moto,objeto fijo,conductor,masculino,31.0,moto,objeto fijo,30-44,False
2021-0077,1,2021-10-18,07:20:00,avenida,directorio av.,1169.0,sin datos,directorio av. 1169,6,-58.44402387,-34.62933109,moto,cargas,conductor,femenino,31.0,moto,cargas,30-44,False
2021-0078,1,2021-10-23,06:35:00,avenida,independencia av.,sin datos,la plata av.,independencia av. y la plata av.,6,-58.42779702,-34.62207347,moto,pasajeros,conductor,masculino,22.0,moto,pasajeros,18-29,True
2021-0079,1,2021-10-25,03:30:00,calle,tucuman,3112.0,sin datos,tucuman 3112,3,-58.40944147,-34.60097942,peaton,auto,peaton,masculino,sin datos,peaton,auto,sin datos,False
2021-0080,1,2021-10-28,16:16:00,avenida,arenales,sin datos,9 de julio av.,arenales y 9 de julio av.,1,-58.38277479,-34.59430160,moto,auto,conductor,masculino,32.0,moto,auto,30-44,True
2021-0081,1,2021-11-02,13:35:00,autopista,autopista 1 sur presidente arturo frondizi,sin datos,sin datos,autopista 1 sur presidente arturo frondizi y brandsen,4,-58.37627355,-34.63800916,moto,cargas,conductor,masculino,26.0,moto,cargas,18-29,False
2021-0082,1,2021-11-06,04:39:00,autopista,autopista 25 de mayo,sin datos,sin datos,autopista 25 de mayo y pasco,3,-58.39591856,-34.62453459,moto,auto,conductor,masculino,38.0,moto,auto,30-44,False
2021-0083,1,2021-11-09,00:35:00,avenida,cabildo av.,sin datos,olazabal,cabildo av. y olazabal,13,-58.45829717,-34.56015762,moto,auto,conductor,masculino,30.0,moto,auto,30-44,True
2021-0084,1,2021-11-11,03:00:00,avenida,tapalque,sin datos,bruix av.,tapalque y bruix av.,9,-58.49142611,-34.64584795,auto,objeto fijo,conductor,masculino,32.0,auto,objeto fijo,30-44,True
2021-0085,1,2021-11-20,18:30:00,gral paz,"paz, gral. av.",sin datos,ezeiza,"paz, gral. av. y ezeiza",12,-58.51271409,-34.57786555,moto,objeto fijo,conductor,masculino,49.0,moto,objeto fijo,45-64,True
2021-0086,1,2021-11-25,10:10:00,avenida,rivadavia av.,sin datos,puan,rivadavia av. y puan,6,-58.44864864,-34.62352826,peaton,pasajeros,peaton,masculino,75.0,peaton,pasajeros,65+,True
2021-0087,1,2021-11-27,11:22:00,calle,esmeralda,1359.0,sin datos,esmeralda 1359,1,-58.37795815,-34.59167894,peaton,bicicleta,peaton,femenino,73.0,peaton,bicicleta,65+,False
2021-0088,1,2021-12-01,15:40:00,calle,monroe,sin datos,3 de febrero,monroe y 3 de febrero,13,-58.45531707,-34.55555257,moto,auto,conductor,masculino,45.0,moto,auto,45-64,True
2021-0089,1,2021-12-02,01:10:00,avenida,gaona av.,3655.0,sin datos,gaona av. 3655,11,-58.47633683,-34.62140594,moto,auto,conductor,masculino,41.0,moto,auto,30-44,False
2021-0090,1,2021-12-10,11:45:00,avenida,9 de julio av.,sin datos,lavalle,9 de julio av. y lavalle,1,-58.38188582,-34.60256036,peaton,pasajeros,peaton,masculino,73.0,peaton,pasajeros,65+,True
2021-0091,1,2021-12-11,23:00:00,calle,baigorria,sin datos,"hugo, victor","baigorria y hugo, victor",10,-58.51989389,-34.62284918,moto,auto,conductor,masculino,24.0,moto,auto,18-29,True
2021-0092,1,2021-12-12,06:20:00,avenida,rivadavia av.,sin datos,pueyrredon av.,rivadavia av. y pueyrredon av.,3,-58.40596860,-34.61011987,peaton,auto,peaton,femenino,50.0,peaton,auto,45-64,True
2021-0093,1,2021-12-13,17:10:00,avenida,riestra av.,sin datos,mom,riestra av. y mom,7,-58.43353773,-34.64561636,moto,auto,pasajero_acompañante,femenino,18.0,moto,auto,18-29,True
2021-0094,1,2021-12-20,01:10:00,autopista,"dellepiane, luis, tte. gral.",sin datos,lacarra av.,"dellepiane, luis, tte. gral. y lacarra av.",9,-58.46739825,-34.65117757,moto,auto,pasajero_acompañante,femenino,43.0,moto,auto,30-44,True
2021-0095,1,2021-12-30,00:43:00,avenida,gaona av.,sin datos,terrada,gaona av. y terrada,11,-58.47293407,-34.61984745,moto,cargas,conductor,masculino,27.0,moto,cargas,18-29,True
2021-0096,1,2021-12-15,10:30:00,avenida,"peron, eva av.",4071.0,sin datos,"peron, eva av. 4071",9,-58.47066794,-34.65021673,auto,cargas,conductor,masculino,60.0,auto,cargas,45-64,False
2021-0097,1,2021-11-18,06:10:00,calle,padre carlos mujica,709.0,sin datos,padre carlos mugica 709,1,-58.37976155,-34.58679619,bicicleta,auto,ciclista,masculino,53.0,bicicleta,auto,45-64,False
